NFCSID,A1,A2,A3,B2_1,B2_2,B2_3,B2_4,B2_5,B2_7,B2_20,B2_21,B2_23,B2_24,B2_25,B30_2024,B3,B4_2024,B5,B6,B33,B34,B10,B40,B41,B23,B24,B25,B26,C22_1,C22_2,C22_3,C22_4,C40,C23_1,C23_2,C23_3,C23_4,C24,C26,C41,C42,C43,C7,D40,D31,D41,D42,E2,E3,E4,E6,F30_1,F30_2,F30_3,F30_4,F30_5,F30_6,F30_7,F30_8,F30_9,F30_10,F30_12,F31_1,F31_2,F31_3,F31_4,F31_5,F31_6,F31_7,F31_10,F31_40,F31_41,F31_42,F40,G2,G30_1,G30_2,G30_3,G30_4,G30_5,G30_6,G31,G40,G41,G42,G43,G4,G5,G6,G7,G21,G8,G44,G22,G11,G12,G13,G23,WGT1,S_Gender2,S_Age,S_Ethnicity,S_Education,S_Income
2024027015,1,1,1,1,98,1,2,1,2,2,2,2,2,2,4,1,2,2, ,2, ,1,5,2,1,4,1,2,1,2,2,1,2,2,98,98,1,5,1,1, , ,2,1,4,2, ,1,1,98,3,3,3,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2,1,1,1,2,1,2,2,5,1,1,98,98,2,1,1,3,2,98,2,2,98,.885309371025605,1,2,1,2,3
2024027016,1,1,1,1,2,1,1,2,2,2,2,2,2,2,6,2,8,2, ,98, ,3,1,2,1,4,2,2,1,2,2,3,4,2,1,1,2,4,2, ,2,1,2,3,4,2, ,1,2,3,3,3,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,4,2,3,1,1,1,2,1,1,2,3,1,2,2,2,1,2,1,3,98,1,98,98,98,.615650807073765,2,3,1,2,2
2024027030,1,1,1,1,1,1,1,1,98,1,1,98,98,98,6,98,10,98, ,98, ,3,1,2,1,4,2,2,1,1,1,1,6,1,1,1,1,98,2, ,2,98,2,4,3,2, ,1,2,2,4,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,5,1,2,1,1,2,2,5,1,2,4,98,1,2,98,98,1,1,98,98,98,1,3,98,.901977476163834,2,3,1,1,3
2024027034,1,1,1,1,2,2,1,1,2,1,2,2,2,2,6,2,8,1,2,1,1,3,2,2,1,5,2,2,1,1,3,1,4,2,2,2,1,2,2, ,2,98,2,6,2,2, ,1,1,3,3,3,2,98,2,2,2,98,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,2,3,1,1,1,3,2,2,2,1,2,1,2,2,1,1,1,3,2,1,2,4,3,.615650807073765,1,3,1,2,3
2024027047,2,1,1,2,1,1,1,1,2,2,1,2,2,1,6,2,10,2, ,2, ,2,7,2,1,5,2,1,3,2,2,1,7,1,1,1,1,4,2, ,2,1,2,3,7,1,2,1,3,1,1,3,3,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,6,1,3,1,1,1,1,2,2,2,6,1,1,2,2,1,2,5,3,2,3,3,4,3,.901977476163834,2,3,1,1,3
2024027049,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,98, ,3,4,2,1,4,2,2,1,2,2,2,7,2,2,2,2,1,2, ,2,2,2,3,4,2, ,1,2,3,2,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,6,2,2,1,1,1,2,1,2,2,1,1,1,2,2,1,2,1,3,2,3,1,4,2,.615650807073765,2,3,1,2,2
2024027059,2,1,1,2,2,1,2,2,2,2,2,2,2,2,6,1,8,98, ,1,1,2,5,2,2, , , ,1,1,3,3,2,98,98,98,98,98,2, ,2,98,2,4,3,2, ,1,1,2,4,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,5,2,3,1,1,1,1,1,1,2,1,98,2,98,98,1,1,98,3,98,98,3,98,98,.615650807073765,2,3,1,2,3
2024027062,1,1,1,1,1,1,98,1,98,2,98,98,98,98,6,3,10,98, ,98, ,3,1,2,1,4,2,2,3,2,1,1,4,98,98,98,1,5,1,98, , ,2,4,4,2, ,1,2,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,5,2,3,1,1,1,2,6,2,1,4,2,4,98,2,1,2,98,98,98,1,1,2,2,.901977476163834,2,3,1,1,3
2024027069,1,1,1,1,2,1,2,1,2,2,2,2,2,2,6,1,8,98, ,98, ,3,2,2,1,5,2,2,1,1,2,1,3,2,1,1,1,98,2, ,2,2,2,6,5,2, ,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,6,2,3,1,1,1,2,3,2,1,3,2,1,2,2,1,1,1,3,3,1,98,3,98,.901977476163834,2,3,1,1,1
2024027082,2,1,1,1,2,1,98,2,2,1,2,2,2,2,6,98,10,2, ,2, ,3,1,2,2, , , ,2,1,1,1,4,2,2,1,1,4,1,2, , ,2,4,5,2, ,1,1,3,3,3,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,1,3,1,1,1,1,4,1,1,1,98,1,2,2,2,2,1,3,98,98,98,4,98,.901977476163834,2,3,1,1,3
2024027091,1,1,1,1,2,1,1,2,2,2,1,2,2,2,6,4,10,1,2,1,1,2,2,2,1,5,2,2,1,1,3,2,3,2,1,2,2,2,2, ,2,1,2,3,2,2, ,2, , ,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,2,3,1,1,1,2,1,1,2,1,98,1,2,2,1,2,1,3,2,1,2,4,3,.885309371025605,1,2,1,2,3
2024027110,1,1,1,2,2,98,98,98,2,1,98,2,2,2,6,1,6,2, ,98, ,3,1,98,1,4,2,2,2,2,1,1,7,2,2,2,1,2,2, ,2,1,2,4,5,2, ,1,2,98,1,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1,98,98,1,98,2,2,3,1,4,2,2,1,1,98,3,98,98,1,98,1,.901977476163834,1,3,1,1,2
2024027119,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,3,4,98, ,98, ,2,5,2,1,5,2,2,2,1,3,2,6,2,2,2,2,98,2, ,2,98,2,3,5,2, ,2, , ,2,1,3,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1,1,98,3,98,1,2,5,98,1,98,98,2,2,1,1,98,98,98,98,98,.901977476163834,2,3,1,1,2
2024027124,2,1,1,1,2,1,1,2,2,2,2,2,2,2,6,2,9,98, ,2, ,3,4,2,1,3,2,2,1,2,3,1,2,2,2,2,2,2,1,2, , ,2,7,2,2, ,1,2,2,3,3,3,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,1,3,1,1,2,2,3,1,2,1,1,1,1,98,2,2,1,3,1,98,1,3,2,.885309371025605,2,2,1,2,3
2024027133,2,1,1,1,1,1,2,1,2,1,2,2,2,2,6,2,10,1,2,1,1,2,1,2,1,5,2,2,1,1,3,3,2,2,1,1,1,3,1,1, , ,2,2,5,2, ,1,2,3,4,2,3,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,2,3,2,1,2,3,6,1,2,1,98,1,2,2,1,2,1,3,2,3,3,4,2,.615650807073765,1,3,1,2,3
2024027150,1,1,1,1,2,2,2,2,2,2,2,2,2,2,4,2,7,98, ,98, ,3,4,2,1,5,2,2,1,1,1,3,4,2,2,2,2,1,2, ,2,98,2,6,5,2, ,2, , ,3,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,1,1,1,1,1,2,2,3,1,2,98,2,1,98,98,98,1,1,98,98,98,.901977476163834,2,3,1,1,2
2024027186,1,1,1,1,98,1,1,2,1,1,2,2,2,2,5,3,10,1,2,2, ,3,4,2,2, , , ,3,3,1,1,2,1,1,1,1,3,1,1, , ,2,4,2,2, ,2, , ,2,3,3,2,2,3,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,3,3,3,3,3,3,3,2,1,2,4,1,3,2,3,2,1,2,1,3,3,2,3,3,.885309371025605,1,2,2,2,3
2024027187,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,6,1,2,98, ,4,4,2,1,3,1,1,1,1,2,1,1,2,2,2,2,1,2, ,2,1,2,6,1,2, ,2, , ,3,1,1,1,3,1,1,3,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,3,6,2,3,1,2,3,3,5,98,2,4,1,1,1,2,1,1,98,1,2,98,1,98,98,.885309371025605,1,2,2,2,3
2024027188,1,1,1,1,2,2,1,1,2,98,2,2,2,2,5,4,6,1,1,1,1,2,6,2,1,3,1,1,2,2,3,3,5,1,1,2,1,5,2, ,1,1,2,7,5,2, ,2, , ,1,3,3,3,3,3,3,3,3,3,2,3,1,1,1,2,1,2,1,2,1,2,2,2,6,2,2,2,3,3,3,9,1,2,6,1,1,3,2,1,1,1,2,2,3,1,2,1,1.71712816652776,1,2,2,1,2
2024027195,1,1,1,1,2,2,1,2,2,2,2,1,2,2,6,3,8,2, ,2, ,3,3,1,1,4,2,2,1,1,3,1,1,2,2,1,2,4,2, ,2,1,2,4,5,98, ,1,2,2,3,3,3,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,5,3,3,3,2,2,2,8,1,98,1,1,1,2,3,1,1,1,3,2,1,2,4,1,.885309371025605,1,2,2,2,1
2024027205,1,1,1,1,2,2,1,1,2,2,1,2,2,2,6,3,6,98, ,2, ,3,4,2,1,3,1,1,2,3,3,3,4,2,2,2,2,1,2, ,2,2,2,2,2,98, ,98, , ,3,2,2,3,2,3,2,3,98,3,2,3,1,2,1,1,1,1,2,2,2,2,2,2,4,98,3,3,3,1,3,6,98,2,4,98,1,98,98,2,2,2,98,98,98,98,4,1,.885309371025605,1,2,2,2,2
2024027206,1,1,1,1,2,1,1,2,2,1,2,2,2,2,6,3,8,2, ,2, ,2,6,2,1,5,2,2,2,2,2,1,4,2,2,2,2,1,2, ,2,1,2,7,5,2, ,1,2,2,2,1,2,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,6,3,3,1,1,1,1,1,98,2,1,98,1,2,2,1,1,1,3,1,1,2,3,2,.615650807073765,1,3,1,2,2
2024027210,1,1,1,1,2,1,1,2,1,1,2,2,2,2,6,4,11,98, ,98, ,2,5,2,1,5,2,1,3,2,2,3,1,2,1,1,1,5,1,1, , ,2,6,1,2, ,2, , ,3,3,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,5,2,3,2,1,1,3,1,1,1,4,1,1,2,2,1,2,1,3,98,98,2,98,98,.615650807073765,1,3,2,2,3
2024027228,2,98,1,1,1,2,2,2,1,1,2,1,2,1,4,2,6,1,1,1,2,2,6,2,1,1,1,2,3,3,98,2,4,1,98,2,1,4,2, ,1,1,1,3,5,2, ,1,3,3,2,98,2,2,3,3,2,98,98,2,2,3,2,1,2,98,1,2,1,2,1,1,98,2,2,1,2,2,2,98,2,6,1,1,4,2,3,2,2,1,2,2,3,2,3,2,3,2,5.11028153751505,1,1,2,1,3
2024027301,1,1,1,1,1,2,2,1,2,1,2,1,2,2,5,4,7,1,1,1,1,1,7,2,1,4,1,1,3,1,3,3,1,2,1,2,1,5,2, ,2,1,1,6,4,2, ,2, , ,3,2,1,1,1,2,1,1,1,1,3,2,2,2,2,2,2,1,2,2,2,2,2,2,6,3,3,98,3,3,3,8,1,1,2,1,1,2,2,1,1,1,3,3,2,2,2,1,1.89280990645451,1,1,2,2,2
2024027302,1,1,1,2,2,1,2,98,2,1,2,2,2,2,6,3,7,2, ,2, ,3,1,2,1,4,2,98,3,3,1,1,7,2,98,2,1,3,1,1, , ,2,6,2,2, ,2, , ,1,3,3,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,5,1,3,1,1,1,1,1,2,2,1,1,1,2,2,1,1,5,3,2,98,1,3,98,.885309371025605,1,2,2,2,2
2024027305,1,1,1,1,2,1,1,1,2,1,2,2,1,1,3,4,10,1,1,1,2,2,7,1,1,1,1,1,2,2,3,3,7,1,2,1,1,5,1,1, , ,2,7,7,1,2,1,3,1,2,2,2,3,3,2,2,2,2,1,2,3,1,1,2,2,1,1,1,2,1,1,2,2,7,3,3,1,2,3,2,10,1,2,7,1,1,2,1,1,1,1,3,1,2,2,2,1,.885309371025605,1,2,1,2,3
2024027307,1,1,1,1,1,1,1,2,2,1,2,2,2,2,6,3,7,1,2,1,2,2,6,2,1,4,2,1,3,1,2,2,1,1,1,1,1,4,1,1, , ,2,7,2,2, ,1,2,2,4,3,3,2,2,3,2,2,3,1,1,3,2,2,2,2,2,1,2,2,2,2,2,2,5,3,3,1,1,1,2,1,1,1,1,98,1,2,2,1,2,1,3,2,3,3,2,98,.885309371025605,1,2,2,2,3
2024027317,1,1,1,1,2,2,1,2,2,1,2,1,2,2,4,3,9,1,2,1,1,2,3,2,1,3,2,98,1,1,3,3,3,1,1,2,1,3,1,1, , ,2,4,4,2, ,2, , ,1,2,1,2,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,4,1,3,1,1,1,3,5,98,1,1,1,1,98,2,1,1,1,98,98,3,1,1,98,.885309371025605,1,2,2,2,3
2024027323,1,1,1,1,1,2,2,2,2,2,2,2,2,2,5,4,9,1,2,1,1,2,6,2,1,4,2,1,1,1,3,3,4,2,2,1,2,4,2, ,1,1,2,2,5,98, ,1,2,1,3,2,2,2,3,2,2,2,3,2,2,2,1,2,2,2,2,2,2,1,2,2,2,3,4,3,3,1,1,1,3,6,2,2,2,98,2,3,1,1,1,2,1,1,3,2,3,3,.615650807073765,1,3,2,2,3
2024027341,2,1,1,2,2,2,2,1,2,1,2,2,2,2,5,2,9,1,2,1,1,2,5,2,1,3,2,1,2,1,2,2,5,2,2,2,1,5,98, ,98,1,98,5,5,98, ,98, , ,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,6,3,3,3,3,3,3,6,2,2,5,98,1,2,2,2,1,1,3,2,3,2,98,1,1.71712816652776,1,2,2,1,3
2024027351,1,1,1,1,2,2,1,2,1,1,2,2,2,2,1,3,5,2, ,1,1,2,7,2,1,3,2,1,2,1,2,3,1,1,1,98,1,4,1,1, , ,2,7,4,2, ,2, , ,3,3,3,2,3,3,2,2,2,3,3,98,1,2,2,2,1,2,1,2,2,1,2,2,6,3,3,2,3,3,3,7,2,2,4,1,1,2,2,2,1,2,3,3,3,1,2,1,5.11028153751505,1,1,2,1,2
2024027379,1,98,1,1,2,1,2,2,2,2,2,2,2,2,3,3,2,98, ,1,2,3,5,1,1,2,98,1,1,1,2,2,5,2,1,98,2,2,1,1, , ,2,2,5,98, ,1,1,3,4,1,1,1,1,1,1,1,1,2,1,3,2,2,1,2,2,2,2,2,2,2,2,2,3,3,3,2,2,98,2,8,2,1,4,98,1,2,98,98,2,98,3,98,98,3,4,98,.885309371025605,1,2,2,2,1
2024027397,1,1,1,2,2,1,1,1,2,1,2,2,2,2,6,1,8,98, ,98, ,2,1,2,1,5,2,2,3,1,1,1,6,2,1,2,1,2,1,1, , ,2,5,6,2, ,2, , ,4,3,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,5,2,3,1,1,2,2,7,2,2,1,1,4,98,2,2,1,5,2,1,98,1,3,1,.901977476163834,2,3,2,1,2
2024027409,1,2,1,1,98,2,1,2,2,2,2,2,2,2,1,3,1,98, ,1,1,2,1,2,1,5,2,2,1,1,3,3,3,2,2,2,2,1,2, ,2,1,2,4,4,2, ,2, , ,98,1,98,1,3,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,4,2,3,1,1,1,3,10,2,2,3,2,1,98,98,98,1,2,98,98,1,98,4,98,5.11028153751505,1,1,2,1,1
2024027438,1,1,1,2,2,1,2,2,98,2,2,2,2,2,6,1,2,1,2,2, ,2,7,2,2, , , ,1,2,1,1,7,1,1,1,1,2,2, ,2,2,2,7,7,2, ,2, , ,2,3,3,3,3,3,3,3,3,3,3,3,1,1,2,1,1,1,2,1,1,2,2,2,7,3,2,3,3,3,3,10,1,2,7,1,3,4,3,1,1,1,1,2,2,1,2,1,.901977476163834,2,3,2,1,1
2024027439,1,1,1,1,1,1,1,1,2,2,1,1,1,2,3,4,8,2, ,1,1,2,7,2,1,5,1,1,98,1,3,3,5,2,2,2,2,4,1,1, , ,1,7,5,2, ,2, , ,3,3,3,3,3,3,98,3,3,3,3,3,2,2,2,2,1,2,2,2,2,2,2,3,6,98,3,3,3,3,3,7,2,2,1,2,1,3,98,1,2,5,3,3,98,2,99,98,.885309371025605,1,2,2,2,3
2024027464,1,1,1,2,2,1,1,2,2,2,2,2,2,2,6,4,9,2, ,1,98,2,3,98,1,5,2,2,99,99,99,99,4,2,1,1,1,5,1,1, , ,2,6,4,2, ,1,2,3,4,2,2,1,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,5,1,3,1,1,2,1,5,2,2,7,1,1,2,98,1,2,1,3,2,98,2,2,98,.615650807073765,2,3,2,2,2
2024027478,1,1,1,1,2,1,1,2,2,2,1,2,2,2,6,3,8,2, ,2, ,3,7,2,1,3,1,1,1,1,98,98,1,98,98,98,98,5,2, ,2,1,2,2,4,1,1,1,2,2,3,98,98,2,3,3,1,3,1,1,3,1,1,1,2,2,1,2,2,2,2,1,2,2,6,2,3,3,3,3,2,4,2,2,5,2,1,2,2,1,2,1,3,1,1,98,3,98,.885309371025605,1,2,2,2,3
2024027495,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,3,8,98, ,2, ,3,2,2,2, , , ,2,1,2,1,5,2,1,2,2,4,1,2, , ,2,5,4,2, ,1,2,2,3,2,3,2,1,1,1,1,1,2,2,3,2,2,2,2,1,1,2,1,2,2,2,2,5,3,2,98,3,2,3,7,2,2,3,1,1,2,2,1,1,1,3,3,98,3,1,1,.885309371025605,1,2,2,2,3
2024027500,1,1,1,1,1,1,1,1,1,2,2,2,2,2,6,4,11,2, ,1,2,3,2,2,2, , , ,3,2,1,1,7,2,1,2,1,6,2, ,2,2,2,5,2,2, ,1,2,2,3,3,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,6,2,3,1,1,1,2,1,2,2,1,98,1,2,2,1,1,1,3,2,1,2,3,98,.615650807073765,2,3,1,2,3
2024027503,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,2,5,1,1,1,1,3,4,1,1,2,1,1,2,3,3,3,5,1,1,1,1,6,1,1, , ,1,3,7,2, ,1,3,2,1,3,2,2,98,3,3,2,2,3,3,2,1,1,1,1,2,1,1,1,1,1,1,1,7,2,98,2,2,2,2,7,98,1,7,1,1,1,1,1,1,1,2,2,2,1,1,1,5.11028153751505,1,1,2,1,1
2024027591,1,1,1,1,2,1,2,2,2,1,2,1,2,2,4,2,3,1,2,1,1,2,6,2,1,3,1,1,2,1,2,2,7,1,1,1,2,5,2, ,98,2,1,4,7,1,2,2, , ,2,3,3,2,3,1,2,2,2,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2,4,98,2,2,1,2,3,7,1,2,4,1,1,3,98,1,1,3,3,2,98,1,2,3,5.11028153751505,1,1,2,1,2
2024027638,1,1,1,1,1,1,2,2,2,2,2,2,2,2,6,1,9,98, ,98, ,4,1,2,1,5,2,2,2,2,2,2,2,2,2,2,2,1,1,2, , ,2,2,5,2, ,2, , ,3,2,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,5,1,3,1,1,1,2,5,1,2,3,1,1,2,2,1,2,98,1,98,1,1,2,3,.885309371025605,1,2,2,2,2
2024027639,1,1,1,1,2,2,2,2,2,2,2,2,2,1,3,2,4,1,2,98, ,2,5,2,2, , , ,2,2,2,1,2,2,2,2,1,5,1,2, , ,2,3,6,1,1,1,2,3,3,2,2,1,2,3,2,3,3,3,3,2,1,2,2,2,2,1,2,1,2,2,2,2,4,1,2,1,1,2,3,2,2,2,7,1,4,98,3,1,2,3,3,98,1,1,2,1,.901977476163834,2,3,2,1,1
2024027652,1,1,1,1,1,1,1,2,2,1,1,1,2,2,6,4,9,1,1,1,1,1,7,1,1,4,1,1,2,3,3,2,5,1,1,1,1,5,2, ,1,1,1,5,6,2, ,1,2,1,3,98,3,2,1,2,2,2,2,3,3,2,1,1,1,2,1,1,1,1,2,2,98,2,6,1,1,3,2,2,2,8,1,1,6,1,4,3,1,1,1,1,3,2,1,1,2,1,.885309371025605,1,2,2,2,3
2024027665,1,1,1,2,1,1,2,2,2,1,2,2,2,2,4,2,5,1,2,1,1,2,6,2,1,3,2,1,2,2,3,2,4,2,1,98,2,3,1,1, , ,1,7,4,2, ,1,3,1,3,3,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,5,2,3,1,1,2,3,7,1,1,2,1,1,2,1,1,1,2,3,1,1,1,2,1,1.71712816652776,1,2,2,1,2
2024027683,1,1,1,1,2,2,1,2,2,1,2,1,2,1,2,1,2,1,1,1,1,1,7,1,1,3,1,1,2,98,3,3,4,2,2,2,1,4,2, ,1,1,2,7,7,2, ,1,2,1,3,2,2,3,2,2,1,3,1,3,1,2,1,2,1,1,1,1,2,2,2,2,1,2,4,2,3,3,3,3,3,5,2,2,5,1,1,4,2,1,1,1,3,2,1,2,1,2,5.11028153751505,1,1,2,1,1
2024027690,1,1,1,1,2,1,1,1,2,1,2,2,2,2,5,3,9,2, ,2, ,2,5,2,1,3,2,1,3,2,3,3,1,1,1,1,1,5,2, ,2,1,2,7,1,2, ,2, , ,3,3,3,2,2,3,2,2,3,2,2,1,1,1,2,2,1,1,2,1,1,2,2,2,6,2,3,1,1,3,3,9,1,1,1,1,1,4,2,1,1,1,3,3,3,2,3,98,.885309371025605,2,2,2,2,3
2024027702,1,1,1,1,2,1,2,2,2,2,2,2,2,2,6,2,8,98, ,98, ,2,7,2,1,3,2,98,2,3,3,1,2,2,2,1,2,3,98, ,98,1,98,1,6,2, ,1,2,3,2,2,2,2,2,3,2,2,3,1,1,2,2,2,2,2,1,2,2,1,2,2,2,3,4,3,3,1,1,1,2,6,1,1,1,1,2,98,2,1,1,1,3,98,98,2,3,1,.885309371025605,1,2,2,2,3
2024027744,2,1,1,2,1,1,98,1,98,1,98,98,98,98,4,2,9,98, ,98, ,2,4,2,1,5,2,98,3,3,98,98,7,1,98,98,98,98,1,1, , ,1,5,6,2, ,98, , ,2,3,3,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,3,1,3,2,2,7,1,1,2,1,1,2,98,1,1,98,98,98,1,2,2,98,.885309371025605,2,2,2,2,3
2024027785,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,2,1,1,1,1,3,6,98,1,4,2,1,1,1,3,2,4,1,1,1,1,4,2, ,2,2,2,2,6,2, ,2, , ,98,3,3,3,2,2,2,3,3,2,2,3,1,1,1,1,1,2,2,2,2,2,2,1,4,3,3,2,3,2,3,8,2,2,5,98,3,1,98,1,1,98,2,98,2,98,1,1,5.11028153751505,2,1,2,1,1
2024027820,1,1,1,1,2,1,1,2,1,1,1,1,2,2,4,1,4,1,1,1,1,1,7,98,1,99,2,2,3,2,2,2,1,1,2,2,2,1,1,1, , ,1,7,1,2, ,1,3,1,2,3,3,3,98,2,1,3,98,3,2,3,2,2,2,2,2,2,2,2,2,2,2,3,6,3,3,1,3,3,3,10,2,2,1,1,1,2,2,98,1,1,2,98,1,2,98,98,.885309371025605,1,2,2,2,1
2024027825,1,1,1,1,2,1,1,1,2,1,2,2,2,2,6,1,8,1,2,1,2,2,4,2,1,5,2,2,3,3,2,2,4,1,1,2,2,4,2, ,2,2,1,4,4,2, ,2, , ,3,2,98,98,3,2,2,3,3,2,1,3,1,1,2,2,2,2,2,1,1,2,1,2,5,3,3,3,3,3,3,7,2,2,4,2,3,3,2,1,1,2,2,2,2,2,2,1,.885309371025605,1,2,2,2,3
2024027829,2,1,1,1,2,2,2,2,2,1,2,2,2,2,4,1,8,2, ,98, ,3,7,2,1,98,2,1,1,1,2,2,4,98,1,2,1,5,1,2, , ,2,5,6,2, ,2, , ,3,3,2,1,2,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,6,2,3,2,1,1,3,7,1,1,7,1,1,2,1,1,1,1,2,3,98,2,1,98,.885309371025605,1,2,2,2,3
2024027830,2,1,1,1,2,1,2,1,2,2,2,2,2,2,6,2,9,1,2,1,2,3,2,2,1,3,1,1,1,1,3,2,1,2,2,1,2,3,2, ,2,98,2,5,3,1,2,1,1,3,4,1,3,1,2,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,5,2,3,2,1,1,1,1,1,2,2,1,1,2,3,1,1,1,3,2,1,1,3,3,.885309371025605,1,2,2,2,3
2024027960,2,1,1,1,2,1,2,2,2,98,2,2,2,2,5,3,9,1,1,1,2,2,3,2,1,5,2,2,1,1,3,2,5,2,1,2,2,3,2, ,98,2,99,3,5,2, ,2, , ,4,2,2,2,2,3,3,3,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,3,5,1,3,1,1,3,2,10,98,1,6,1,1,99,2,1,2,1,3,1,1,1,3,3,.885309371025605,1,2,2,2,3
2024027985,1,1,1,1,1,1,2,2,2,1,2,2,2,2,6,1,8,98, ,1,2,3,1,2,1,3,2,2,2,2,1,1,4,1,1,1,1,2,2, ,2,1,2,1,4,2, ,1,2,2,3,3,3,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,3,1,2,2,2,5,1,2,5,1,1,2,3,1,1,98,3,98,1,1,98,98,.885309371025605,1,2,2,2,3
2024028020,1,1,1,1,2,2,2,2,1,2,2,2,2,2,4,1,5,1,1,1,1,3,5,1,1,1,1,2,1,1,2,2,1,2,1,2,2,1,2, ,98,1,2,1,7,2, ,98, , ,3,3,2,98,98,98,1,98,3,2,1,2,1,2,98,2,2,2,2,2,2,1,2,1,5,3,3,3,3,3,3,98,2,1,4,1,1,2,98,1,98,5,3,98,1,3,4,1,1.71712816652776,2,2,2,1,2
2024028023,2,1,1,2,1,1,98,2,98,2,98,2,98,98,3,2,2,98, ,1,2,3,4,1,1,5,1,2,1,1,1,2,4,1,1,1,2,1,1,2, , ,2,4,3,2, ,2, , ,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,1,1,1,1,98,1,2,4,98,1,4,2,1,2,98,98,98,98,1,3,98,1.89280990645451,2,1,2,2,3
2024028045,2,1,1,2,2,1,2,98,2,2,2,2,2,2,6,1,5,98, ,98, ,2,3,2,1,5,2,2,1,2,1,1,4,2,98,98,1,98,1,98, , ,2,6,2,2, ,1,2,3,2,3,2,1,1,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,3,1,98,1,1,1,98,2,2,98,2,1,98,1,1,98,98,98,98,98,98,98,.615650807073765,2,3,1,2,3
2024028047,2,1,1,1,2,1,1,2,2,2,2,2,2,2,6,4,9,1,2,1,2,3,2,2,1,4,2,98,1,1,2,3,1,2,2,1,2,2,2, ,2,98,2,98,5,2, ,1,2,2,4,1,3,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,4,1,3,1,1,1,2,3,1,1,1,1,1,2,98,1,2,98,3,2,3,3,4,98,.885309371025605,1,2,2,2,3
